Genetic ID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Date BP	Lat.	Long.	SNPS	Molecular Sex	Label	Group
ARD2.SG	-0.0134	-0.0561	0.025	0.0044	0.0023	0.0041	0.0011	-0.0008	0.0033	0.0023	5401	52.934997	-8.154168	519768	M	Ireland_MN.SG	Other European Late Neolithic
GNM1007.SG	-0.0116	-0.0558	0.0212	0.0003	0.0011	0.0018	-0.0041	-0.0013	0.0046	0.0026	5288	53.9697	-9.632	342630	M	Ireland_MN.SG	Other European Late Neolithic
GNM1076.SG	-0.0109	-0.0524	0.0214	-0.0054	-0.0026	-0.0005	-0.0057	-0.002	0.0017	-0.0001	5135	53.9697	-9.632	404062	M	Ireland_MN.SG	Other European Late Neolithic
BG72.SG	-0.0108	-0.0524	0.0199	-0.0008	-0.0015	0.0036	0.0003	-0.0011	-0.0032	0.002	5467	52.807364	-6.823305	462011	M	Ireland_MN.SG	Other European Late Neolithic
NG10.SG	-0.014	-0.0577	0.0279	-0.0008	-0.002	-0.0018	-0.006	0.0008	0.0011	0.0011	5151	53.694833	-6.475696	593058	M	Ireland_MN.SG	Other European Late Neolithic
NGZ1.SG	-0.0135	-0.0512	0.0215	-0.0038	-0.0025	-0.0036	-0.0093	0.0009	0.0025	-0.0021	5024	53.69525	-6.475104	274071	F	Ireland_MN.SG	Other European Late Neolithic
PB1327.SG	-0.0103	-0.0516	0.0247	-0.0036	-0.0032	-0.0015	0.0021	0.0016	0.0024	0.0009	5407	52.985499	-9.111454	338829	M	Ireland_MN.SG	Other European Late Neolithic
PB2031.SG	-0.0091	-0.0548	0.0224	0.0006	-0.0014	-0.0007	-0.007	0.004	0.0069	0.007	5431	52.985499	-9.111454	402378	M	Ireland_MN.SG	Other European Late Neolithic
MB6.SG	-0.0092	-0.055	0.0266	0.0023	0.0007	-0.0011	-0.0029	-0.0008	-0.0013	0.0018	5192	54.363818	-5.486033	435188	M	Ireland_MN.SG	Other European Late Neolithic
I3041	-0.0177	-0.0533	0.0123	-0.0032	0.0002	-0.0031	-0.0029	0.0021	-0.003	0.0004	5440	56.414567	-5.469178	366425	M	Scotland_N_lowEEF	Other European Late Neolithic
I3139_d	-0.0318	-0.0512	0.0062	-0.0058	-0.0059	-0.0007	0.0003	-0.0031	-0.0038	-0.0066	5350	56.414567	-5.469178	111741	F	Scotland_N_lowEEF	Other European Late Neolithic
I3041.SG	-0.0179	-0.054	0.0103	-0.0035	0.0001	-0.003	-0.0099	0.0035	0.0022	-0.0026	5440	56.414567	-5.469178	368856	M	Scotland_N_lowEEF.SG	Other European Late Neolithic
I3041_noUDG.SG	-0.0185	-0.0536	0.0124	-0.0029	0.0009	-0.0041	-0.0073	0.0007	0.0006	0	5440	56.414567	-5.469178	362293	M	Scotland_N_lowEEF_noUDG.SG	Other European Late Neolithic
I2660	-0.0185	-0.055	0.0227	0.0033	-0.0044	0.0003	-0.0058	0.0001	0.0026	0.0014	5394	56.41	-5.471	439874	M	Scotland_N_mediumlowEEF	Other European Late Neolithic
I12317	-0.0212	-0.0546	0.0145	-0.0012	-0.0026	-0.0009	-0.0041	0.0026	0.0064	0.0008	5448	56.407222	-5.490556	347839	M	Scotland_N_mediumlowEEF	Other European Late Neolithic
Gokhem5_noUDG.SG	-0.0006	-0.0412	0.0057	-0.0077	0.015	-0.0056	0.0099	-0.0041	-0.0071	0.0229	5084	58.174	13.408	12985	F	Sweden_MN_TRB.SG	Other European Late Neolithic
Gokhem4_noUDG.SG	-0.0119	-0.0408	0.002	-0.0011	0.0004	-0.0055	-0.0033	0.0009	-0.0124	0.0022	4924	58.174	13.408	19881	M	Sweden_MN_TRB.SG	Other European Late Neolithic
Gokhem2_noUDG.SG	-0.0049	-0.0585	-0.0002	-0.0294	-0.008	-0.0017	-0.0028	0.0004	-0.0056	-0.0029	4928	58.174	13.408	414858	F	Sweden_MN_TRB.SG	Other European Late Neolithic
MX182	-0.0105	-0.0539	0.0245	-0.0016	0.003	-0.0004	-0.0058	0.0013	0.0007	0.0046	5158	47.262067	7.659835	192816	M	Switzerland_LN	Other European Late Neolithic
MX184	-0.0088	-0.0506	0.0266	-0.001	-0.0025	0.0005	-0.0033	0.0042	0	0.0054	4950	47.262067	7.659835	229256	F	Switzerland_LN	Other European Late Neolithic
MX203	-0.0076	-0.059	0.0242	0.0022	-0.0027	-0.006	-0.0024	0.0102	0.0135	0.0144	4950	47.262067	7.659835	78040	F	Switzerland_LN	Other European Late Neolithic
MX204	-0.0065	-0.053	0.0296	0.0035	0.0007	-0.002	0.0038	-0.0016	0.0131	-0.0102	4950	47.262067	7.659835	185282	M	Switzerland_LN	Other European Late Neolithic
MX209	-0.0092	-0.0541	0.0253	0	-0.0026	-0.0034	-0.0003	-0.0033	-0.0001	-0.0018	4950	47.262067	7.659835	184486	M	Switzerland_LN	Other European Late Neolithic
MX210	-0.0157	-0.058	0.0248	0.0046	0.0042	-0.0035	0.0007	-0.006	0	0.0012	4950	47.262067	7.659835	355622	M	Switzerland_LN	Other European Late Neolithic
RA59.Furtwangler	-0.0115	-0.0525	0.021	0.0013	-0.0024	0.0003	0.0034	0.0058	0.0001	0.0026	4830	47.3122	7.3843	152847	F	Switzerland_LN	Other European Late Neolithic
MX150	-0.0093	-0.0539	0.0247	-0.0017	0.0009	-0.0055	-0.0038	0.0019	-0.0035	-0.009	5164	47.262067	7.659835	101673	M	Switzerland_LN	Other European Late Neolithic
MX211	-0.0088	-0.057	0.0269	-0.0024	-0.0006	0.0001	-0.0016	0.0025	0.0031	0.0003	4992	47.262067	7.659835	275782	M	Switzerland_LN	Other European Late Neolithic
MX213	-0.0098	-0.0571	0.0255	-0.0033	-0.0015	-0.0036	-0.0036	0.001	-0.0008	-0.0033	5125	47.262067	7.659835	222872	M	Switzerland_LN	Other European Late Neolithic
RA42	-0.0064	-0.057	0.0204	-0.0053	0.007	-0.0019	-0.0157	0.0059	0.0064	-0.0091	5165	47.262067	7.659835	83592	F	Switzerland_LN	Other European Late Neolithic
RA43	-0.0057	-0.0671	0.0226	0.003	-0.0003	-0.0012	-0.0081	-0.0101	0.0032	-0.003	5122	47.262067	7.659835	19120	F	Switzerland_LN	Other European Late Neolithic
RA44	-0.0143	-0.0512	0.0248	0.0017	0.0048	0.0044	-0.0038	-0.0034	-0.0132	0.0021	4828	47.262067	7.659835	105444	F	Switzerland_LN	Other European Late Neolithic
RA45	-0.0091	-0.0557	0.0165	0.0012	-0.0027	-0.0064	-0.0087	-0.0049	0.0057	0.0025	4975	47.262067	7.659835	106654	F	Switzerland_LN	Other European Late Neolithic
RA57	-0.0093	-0.0517	0.0238	0	-0.0002	-0.0006	-0.0095	-0.0014	0.0079	0.0015	4806	47.3122	7.3843	216398	F	Switzerland_LN	Other European Late Neolithic
RA58	-0.0086	-0.0586	0.0234	-0.0031	0.0053	-0.0091	0.0023	-0.0009	0.0033	0.0068	4865	47.3122	7.3843	184040	M	Switzerland_LN	Other European Late Neolithic
MX212	-0.0115	-0.0595	0.0181	0.0057	0.0006	-0.004	-0.0001	0.0031	0.0005	0.005	5165	47.262067	7.659835	185991	M	Switzerland_LN	Other European Late Neolithic
Aes9	-0.0133	-0.0542	0.0279	0.0017	-0.0004	0.0036	0.0011	-0.002	0.0062	-0.0034	4848	47.465413	7.601691	197862	F	Switzerland_LN	Other European Late Neolithic
Aes21	-0.0126	-0.0519	0.0273	0.0023	0.0028	0.0033	0.0004	-0.0022	-0.0033	0.0009	4825	47.465413	7.601691	287340	M	Switzerland_LN	Other European Late Neolithic
Aes7_d	-0.0083	-0.0523	0.0151	0.0143	0.0016	-0.0016	0.0074	0.0053	-0.0057	-0.005	4750	47.465413	7.601691	18354	M	Switzerland_LN	Other European Late Neolithic
RA61	-0.0128	-0.0544	0.0243	-0.0058	0.0001	0.0017	-0.0067	-0.0016	0.0024	0.0052	4804	47.3122	7.3843	287315	M	Switzerland_LN	Other European Late Neolithic
Aes1	-0.0075	-0.0527	0.0304	-0.0005	0.0043	-0.0014	-0.0025	0.0036	0.0045	0	4939	47.465413	7.601691	250047	M	Switzerland_LN	Other European Late Neolithic
Aes10	-0.0111	-0.0552	0.0295	0.0043	0.0019	0.0002	-0.0015	-0.0015	0.0007	0.0022	4833	47.465413	7.601691	192473	F	Switzerland_LN	Other European Late Neolithic
Aes13	-0.0101	-0.0566	0.0271	0.0044	0.0015	-0.0018	0.0011	-0.0013	0	-0.0008	4902	47.465413	7.601691	287193	M	Switzerland_LN	Other European Late Neolithic
Aes14	-0.0076	-0.0561	0.0298	0.0047	-0.0008	0.0006	0.0016	-0.0032	0.0016	0.0032	4897	47.465413	7.601691	251790	M	Switzerland_LN	Other European Late Neolithic
Aes16	-0.0084	-0.0516	0.0249	0.0028	0.0047	-0.0024	-0.0138	-0.0028	0.0086	-0.0025	4942	47.465413	7.601691	90782	F	Switzerland_LN	Other European Late Neolithic
Aes17	-0.0093	-0.0541	0.0249	-0.0027	0.0006	0.0026	-0.0021	-0.0024	-0.0007	0.0043	4878	47.465413	7.601691	294344	M	Switzerland_LN	Other European Late Neolithic
Aes18	-0.0097	-0.0542	0.0261	0.0059	-0.0012	-0.0047	0.0028	0.0013	0.0026	0.0055	4838	47.465413	7.601691	329806	F	Switzerland_LN	Other European Late Neolithic
Aes2	-0.0068	-0.0558	0.0246	-0.008	-0.0015	-0.0045	-0.0049	-0.0011	-0.0022	0.0027	4885	47.465413	7.601691	178694	F	Switzerland_LN	Other European Late Neolithic
Aes20	-0.0166	-0.0543	0.0261	0.003	-0.0001	0.0005	-0.0032	-0.0025	-0.0033	0.0011	4842	47.465413	7.601691	283175	M	Switzerland_LN	Other European Late Neolithic
Aes22	-0.0096	-0.0549	0.0274	-0.0015	-0.0049	0.0005	-0.0008	0.0017	-0.0022	-0.0026	4740	47.465413	7.601691	246923	M	Switzerland_LN	Other European Late Neolithic
Aes23	-0.0089	-0.0566	0.0287	0.0018	0.0005	-0.0003	0.0037	-0.0024	0.0029	0.003	4722	47.465413	7.601691	314866	M	Switzerland_LN	Other European Late Neolithic
Aes24	-0.01	-0.0548	0.027	0.0024	0.0042	0.0015	-0.0046	0.0005	0.0017	0.0007	4839	47.465413	7.601691	297918	M	Switzerland_LN	Other European Late Neolithic
Aes3	-0.0069	-0.0535	0.0264	0.0036	0.0006	-0.0012	0.0005	-0.0071	-0.0009	0.0035	4919	47.465413	7.601691	301977	F	Switzerland_LN	Other European Late Neolithic
Aes4	-0.011	-0.0549	0.0256	-0.0003	0.0017	-0.0023	-0.0012	-0.003	-0.0025	-0.0019	4970	47.465413	7.601691	275663	M	Switzerland_LN	Other European Late Neolithic
Aes5	-0.0127	-0.0532	0.0239	-0.001	-0.0026	0.0012	-0.0043	0.0018	-0.0031	-0.0032	4906	47.465413	7.601691	250640	F	Switzerland_LN	Other European Late Neolithic
Aes6_d	-0.0138	-0.06	0.0082	-0.0113	0.0064	-0.0248	-0.0008	-0.0094	-0.0257	0.0012	4799	47.465413	7.601691	9234	M	Switzerland_LN	Other European Late Neolithic
Aes8	-0.0102	-0.0581	0.0273	0.0017	0.0033	-0.0026	-0.0015	-0.0034	-0.0024	0.0024	4851	47.465413	7.601691	257874	F	Switzerland_LN	Other European Late Neolithic
RA62	-0.0092	-0.0558	0.0239	-0.0034	-0.0021	0.0015	0.004	0.0004	-0.0008	0.0035	4853	47.3122	7.3843	297400	M	Switzerland_LN	Other European Late Neolithic
I5208	0.0103	-0.0466	0.0338	0.0034	0.001	-0.0014	-0.0038	-0.001	-0.0053	0.0006	7150	48.579752	16.46931	484348	F	Austria_N_LBK	Early European Farmers
I6912_noUDG	-0.0031	-0.0296	-0.005	-0.0062	0.0027	-0.0144	0.0019	-0.03	-0.016	0.0231	7088	48.120396	16.291722	20784	M	Austria_N_LBK	Early European Farmers
I5205	0.0079	-0.0402	0.0268	-0.0009	0.0001	-0.0006	-0.0017	-0.0004	-0.0028	-0.0002	7150	48.579752	16.46931	450284	F	Austria_N_LBK	Early European Farmers
I5206	0.0087	-0.0455	0.0353	-0.0008	-0.0018	0.0048	0.0028	-0.0009	0.0005	0.0009	7150	48.579752	16.46931	439116	F	Austria_N_LBK	Early European Farmers
I5207	0.0074	-0.0465	0.0343	0.0059	0.0028	-0.0021	0.0017	0.0003	0.0007	0.0036	7150	48.579752	16.46931	486694	M	Austria_N_LBK	Early European Farmers
XN211	0.0029	-0.043	0.0195	-0.0096	0.0109	0.0055	0.0026	0.006	-0.0081	0.0053	7068	48.78	9.18	34997	F	Germany_EN_LBK	Early European Farmers
XN207	0.0086	-0.0486	0.0325	-0.0029	0.0119	0.0002	-0.0022	0.0019	0.0004	-0.0053	7100	48.78	9.18	82539	F	Germany_EN_LBK	Early European Farmers
XN206	-0.0009	-0.0366	0.0186	0.0016	-0.0045	-0.0061	0.0048	0.0075	0.0025	0.0066	7086	48.78	9.18	16691	M	Germany_EN_LBK	Early European Farmers
XN205	0.0074	-0.0381	0.0222	-0.0078	-0.0039	-0.0109	-0.005	-0.021	-0.0038	0.0122	7100	48.78	9.18	37898	F	Germany_EN_LBK	Early European Farmers
XN191	0.0032	-0.0303	0.034	0.0049	0.0034	-0.0012	0.0025	0.0041	-0.0025	-0.0016	7199	48.78	9.18	12074	M	Germany_EN_LBK	Early European Farmers
XN188	0.0079	-0.0421	0.0299	0.003	0.0058	0.0019	0.0002	-0.0092	-0.0009	0.0104	7130	48.78	9.18	123548	F	Germany_EN_LBK	Early European Farmers
XN183	0.0025	-0.0428	0.023	0.0001	0.0066	0.0047	0.0065	-0.0035	0.0013	0.0025	7152	48.78	9.18	61041	F	Germany_EN_LBK	Early European Farmers
XN180	0.0088	-0.0426	0.018	-0.0009	-0.0038	0.0027	-0.0241	-0.0005	0.0066	0.0056	7068	48.78	9.18	99156	M	Germany_EN_LBK	Early European Farmers
XN215	0.0081	-0.032	0.0233	-0.0148	-0.0049	-0.0079	-0.0197	0.0111	0.01	0.0007	7010	48.78	9.18	17546	M	Germany_EN_LBK	Early European Farmers
XN178	0.0139	-0.0394	0.0307	0.0013	-0.0192	0.006	0	-0.0126	-0.0012	0.0042	7100	48.78	9.18	23555	F	Germany_EN_LBK	Early European Farmers
XN175	0.0126	-0.0407	0.0316	-0.0002	-0.0036	0.0018	-0.0002	-0.0063	-0.0004	0.0024	7092	48.78	9.18	184937	F	Germany_EN_LBK	Early European Farmers
XN174	0.0089	-0.0427	0.0305	-0.0008	0.0038	-0.0057	0.005	-0.0042	-0.0077	0.002	6800	48.78	9.18	126333	M	Germany_EN_LBK	Early European Farmers
XN173	0.0069	-0.0458	0.0358	-0.0013	-0.0011	0.0053	-0.0025	-0.0076	-0.011	-0.0016	7060	48.78	9.18	78922	M	Germany_EN_LBK	Early European Farmers
XN172	0.0069	-0.0451	0.0342	0.0013	-0.0027	-0.0015	-0.0055	0	-0.0021	0.0007	7101	48.78	9.18	213345	F	Germany_EN_LBK	Early European Farmers
XN182	0.0085	-0.0429	0.0209	-0.0064	-0.0056	-0.0054	-0.0027	0.0048	0.0012	0.0162	7069	48.78	9.18	63088	F	Germany_EN_LBK	Early European Farmers
XN224	0.0024	-0.038	0.0223	0.0001	0.0028	0.0012	-0.0031	-0.0047	0.004	-0.0104	7091	48.78	9.18	17147	F	Germany_EN_LBK	Early European Farmers
I0046	0.0053	-0.0452	0.0328	0.0062	-0.001	0.0011	-0.006	-0.0016	0.0017	-0.0048	7041	51.89583333	11.04666667	461428	F	Germany_EN_LBK	Early European Farmers
XN171	0.0103	-0.042	0.0276	-0.0009	0.0037	-0.0016	-0.0027	0.0003	0.001	-0.0015	7106	48.78	9.18	243324	M	Germany_EN_LBK	Early European Farmers
I2038	0.0118	-0.0475	0.0321	-0.0058	0.0038	-0.0008	0.0053	-0.0085	-0.0017	-0.01	7125	51.89583333	11.04666667	95897	F	Germany_EN_LBK	Early European Farmers
I2037	0.0077	-0.0469	0.0301	0.0075	0.0033	-0.0021	-0.0024	0.0132	-0.0032	0.0108	7050	51.89583333	11.04666667	47312	M	Germany_EN_LBK	Early European Farmers
I2036	0.0109	-0.0466	0.0349	-0.0044	-0.0028	0.0032	-0.0055	-0.0033	-0.0019	-0.0048	7125	51.89583333	11.04666667	150129	F	Germany_EN_LBK	Early European Farmers
I2032	0.0082	-0.0363	0.0295	-0.0018	-0.0076	0.0015	0.0029	-0.0137	-0.0009	0.0047	7125	51.89583333	11.04666667	59607	F	Germany_EN_LBK	Early European Farmers
I2030	0.0083	-0.0401	0.0336	0.0077	0.0011	-0.0016	-0.0006	0.0012	0.0029	-0.0028	7125	51.89583333	11.04666667	123406	F	Germany_EN_LBK	Early European Farmers
I2029	0.0079	-0.0451	0.0283	-0.001	-0.0065	0.0011	0.0082	0.0137	0.0005	0.0075	7100	51.89583333	11.04666667	69064	F	Germany_EN_LBK	Early European Farmers
XN225	0.0113	-0.0418	0.0153	-0.0012	-0.012	0.0132	0.005	-0.0115	0.0002	0.004	7100	48.78	9.18	66491	M	Germany_EN_LBK	Early European Farmers
I2026	0.0131	-0.0414	0.0248	0.0001	-0.0033	-0.0082	0.0033	0.0078	0.0029	0.0043	7125	51.89583333	11.04666667	30070	M	Germany_EN_LBK	Early European Farmers
I2008	0.0048	-0.0445	0.0292	0.0015	-0.0004	-0.0037	0.0109	-0.0049	0.0046	0.0116	7041	51.89583333	11.04666667	29037	F	Germany_EN_LBK	Early European Farmers
I1550	0.0091	-0.0425	0.0311	-0.0039	-0.0014	-0.0025	0.0017	-0.0037	0	0.0053	7125	51.89583333	11.04666667	294346	F	Germany_EN_LBK	Early European Farmers
I0821	0.0057	-0.0441	0.0289	0.0013	-0.0038	-0.0055	0.0002	0.0011	0.0042	0.0035	6938	51.89583333	11.04666667	214135	M	Germany_EN_LBK	Early European Farmers
I0659	0.0072	-0.0486	0.0351	0.0026	0.0021	0.0015	-0.0042	0.0016	-0.0004	-0.0023	7031	51.89583333	11.04666667	323158	M	Germany_EN_LBK	Early European Farmers
I0057	0.0093	-0.0454	0.0229	-0.0021	-0.0038	0.0081	0.0033	-0.0005	-0.0073	-0.0044	7070	51.89583333	11.04666667	136281	F	Germany_EN_LBK	Early European Farmers
I0048	0.0111	-0.041	0.03	0.0049	-0.0029	-0.0031	-0.0015	0.0005	0.0002	0.0014	7057	51.89583333	11.04666667	214070	M	Germany_EN_LBK	Early European Farmers
I2017	0.0152	-0.0439	0.0332	0.0157	0.0061	0.001	0.0039	-0.0053	-0.0048	0.0076	7125	51.89583333	11.04666667	11705	F	Germany_EN_LBK	Early European Farmers
XN169	0.0098	-0.0463	0.0307	0.0036	-0.0028	-0.0024	-0.0096	-0.0014	0.0027	0.0001	7081	48.78	9.18	197745	F	Germany_EN_LBK	Early European Farmers
XN170	0.008	-0.0447	0.0302	-0.0115	0.0046	0.0006	-0.0123	-0.001	0.0017	0.0035	7024	48.78	9.18	172688	M	Germany_EN_LBK	Early European Farmers
I0100	0.0053	-0.0478	0.0297	-0.0013	0.0002	-0.0036	-0.0013	-0.0025	-0.0043	0.0013	6944	51.89583333	11.04666667	552647	F	Germany_EN_LBK	Early European Farmers
XN168	0.0082	-0.0411	0.0307	0	-0.0006	-0.0011	-0.0007	0.0008	0.0036	-0.0006	7093	48.78	9.18	142505	M	Germany_EN_LBK	Early European Farmers
I0056	0.0058	-0.0488	0.0307	-0.0009	0.0049	0.0053	0.0049	0.0014	0.0024	0.0009	7059	51.89583333	11.04666667	217937	M	Germany_EN_LBK	Early European Farmers
I0054	0.0057	-0.0434	0.0296	-0.0003	0.0004	-0.0003	-0.0026	-0.0036	-0.0044	-0.0004	7074	51.66	11.53	566181	F	Germany_EN_LBK	Early European Farmers
I0026	0.0122	-0.048	0.0306	-0.0047	-0.0028	-0.0002	0.0026	-0.0017	0.0008	-0.0036	7125	48.78	9.18	500887	F	Germany_EN_LBK	Early European Farmers
I0025	0.0093	-0.048	0.0275	-0.01	-0.0036	-0.0033	-0.0026	-0.0024	0.0004	0.0062	7125	48.78	9.18	493008	F	Germany_EN_LBK	Early European Farmers
I0022	0.0104	-0.0468	0.0256	-0.0037	0.0007	-0.0038	-0.012	-0.0025	0.0115	0.0085	7125	48.78	9.18	228792	F	Germany_EN_LBK	Early European Farmers
I0795	0.0045	-0.0504	0.0314	-0.0037	-0.001	-0.0002	-0.0009	0.0054	0.0048	-0.0017	7071	51.28305556	11.65	36619	M	Germany_EN_LBK	Early European Farmers
I0018	0.0077	-0.0447	0.0339	0.0023	0.0012	0.0008	-0.0031	-0.0009	0	-0.0004	7168	48.78	9.18	517399	F	Germany_EN_LBK	Early European Farmers
HBS008	0.0109	-0.0477	0.0418	0.0004	0.0108	0.0034	-0.008	-0.0071	-0.0036	0.0077	6975	51.9	11.05	63607	M	Germany_EN_LBK	Early European Farmers
HBS007	0.0095	-0.0471	0.0281	-0.009	0.0057	-0.0008	-0.0089	-0.0019	0.005	0.0064	6975	51.9	11.05	73160	M	Germany_EN_LBK	Early European Farmers
HBS006	0.0076	-0.0447	0.0344	0.0016	0.0004	-0.0029	-0.001	0.0007	0.0088	0.0028	6975	51.9	11.05	141776	U	Germany_EN_LBK	Early European Farmers
HBS005	0.0081	-0.0436	0.0277	0.011	0.0036	-0.0066	0.0007	-0.001	0.0093	0.0094	6975	51.9	11.05	39984	M	Germany_EN_LBK	Early European Farmers
HBS004	0.0085	-0.0432	0.0346	0.0013	-0.0008	0.004	-0.0201	-0.0036	0.0092	0.0076	6975	51.9	11.05	59068	M	Germany_EN_LBK	Early European Farmers
HBS002	0.0064	-0.0465	0.0246	0.0013	0.0064	-0.0031	0.0041	0.0115	0.0096	0.0213	6975	51.9	11.05	34440	M	Germany_EN_LBK	Early European Farmers
HBS009	0.0093	-0.0423	0.0255	-0.0016	-0.004	-0.0051	0.0028	0.0007	0.0009	0.0072	6975	51.9	11.05	143885	M	Germany_EN_LBK	Early European Farmers
I0797	0.0106	-0.042	0.0275	0.0101	-0.0015	-0.0036	-0.0023	-0.0109	0.0044	-0.0069	7125	51.28305556	11.65	45999	M	Germany_EN_LBK	Early European Farmers
I2014	0.0091	-0.0429	0.0416	-0.0033	-0.0032	0.0012	-0.0065	-0.0074	0.007	0.0045	6946	51.89583333	11.04666667	10061	M	Germany_EN_LBK	Early European Farmers
I2022	0.0075	-0.0518	0.0234	-0.0067	-0.0192	0.0144	-0.0197	-0.0061	0.0214	0.0001	7125	51.89583333	11.04666667	11102	F	Germany_EN_LBK	Early European Farmers
XN167	0.011	-0.0419	0.0313	-0.0038	-0.0027	-0.0003	-0.0083	-0.0024	0.0042	-0.001	7176	48.78	9.18	217658	M	Germany_EN_LBK	Early European Farmers
XN166	0.0112	-0.0468	0.0287	-0.0047	-0.0048	-0.0049	-0.0026	0.0042	0.0022	-0.0009	7100	48.78	9.18	176038	F	Germany_EN_LBK	Early European Farmers
XN165	0.013	-0.0444	0.0327	-0.0062	0.0027	-0.0051	-0.019	0.0006	0.0047	0.0039	7099	48.78	9.18	239223	M	Germany_EN_LBK	Early European Farmers
XN164	0.0101	-0.0435	0.0255	-0.0013	-0.0006	-0.0016	0.0068	-0.0059	-0.0059	0.0008	7110	48.78	9.18	193345	M	Germany_EN_LBK	Early European Farmers
SMH004	0.01	-0.0419	0.024	-0.0005	-0.0007	0.0075	-0.003	-0.0075	0.0031	-0.0018	7116	48.78	9.18	159155	F	Germany_EN_LBK	Early European Farmers
SCH018	0.0099	-0.0431	0.0066	-0.0266	0.0635	0.0021	0.0041	0.0146	-0.0158	-0.0009	7045	49.39	8.57	18166	M	Germany_EN_LBK	Early European Farmers
SCH016	0.0117	-0.0416	0.019	-0.0021	-0.0045	0.0119	0.002	0.0044	0.0053	0.0046	7091	49.39	8.57	153642	M	Germany_EN_LBK	Early European Farmers
SCH015	0.0011	-0.0466	0.0272	-0.0277	0.0095	-0.0023	-0.0028	-0.0073	-0.0082	0.0071	7050	49.39	8.57	16512	F	Germany_EN_LBK	Early European Farmers
SCH014	0.0072	-0.0404	0.0357	0.0022	-0.0046	0.0021	0.0028	-0.0004	0.0028	0.0004	7050	49.39	8.57	181161	F	Germany_EN_LBK	Early European Farmers
SCH011	0.0054	-0.0345	0.025	0.0007	-0.0129	-0.0068	-0.0027	0.0076	-0.0058	-0.005	7050	49.39	8.57	15812	M	Germany_EN_LBK	Early European Farmers
SCH010	0.0083	-0.0444	0.0351	0.0016	-0.0015	-0.0008	-0.0003	0.0013	-0.0037	0.0003	7050	49.39	8.57	156947	F	Germany_EN_LBK	Early European Farmers
SCH009	0.0072	-0.0392	0.0281	0.0046	0.0032	0.0012	0.0021	-0.0046	-0.0017	0.0055	7050	49.39	8.57	129798	F	Germany_EN_LBK	Early European Farmers
SCH007	0.0044	-0.0377	0.0233	0.0023	-0.0031	0.0008	0.003	0.0024	-0.0044	0.0059	7050	49.39	8.57	66041	F	Germany_EN_LBK	Early European Farmers
SCH004	0.0058	-0.0438	0.0158	0.0102	-0.0006	0.0161	-0.0064	0.0085	0.0088	-0.0003	7050	49.39	8.57	9716	M	Germany_EN_LBK	Early European Farmers
SCH001	0.0088	-0.0396	0.0307	-0.0055	-0.0072	0.0035	-0.0064	0.0037	0.0034	0.0113	7050	49.39	8.57	34688	F	Germany_EN_LBK	Early European Farmers
I3536_noUDG	0.0099	-0.0472	0.02	0.0136	-0.0033	0.0184	0.0015	0.0114	-0.0025	-0.0128	7050	47.63868	17.36453	14453	F	Hungary_MN_LBK	Early European Farmers
I1904	0.0125	-0.0458	0.0299	0.0021	-0.0011	-0.0015	-0.007	0.0005	0.0054	0.0079	7010	46.20487	18.7004	427377	M	Hungary_MN_LBK	Early European Farmers
I4196	0.0121	-0.0442	0.0277	-0.0005	-0.0002	0	-0.0017	-0.002	-0.0035	-0.0023	7050	47.50163	18.910468	343580	F	Hungary_MN_LBK	Early European Farmers
I1496	0.0087	-0.0471	0.0312	0.0003	0.0038	-0.0015	-0.0049	-0.0052	-0.0042	0.0028	7040	47.167	19.833	435874	M	Hungary_MN_LBK	Early European Farmers
I0176	0.0076	-0.0425	0.0235	-0.0079	-0.0032	0.0095	-0.0135	-0.0015	0.0144	0.0064	7002	46.4	18.74	43799	F	Hungary_MN_LBK	Early European Farmers
I1882	0.0042	-0.043	0.0304	0.001	-0.0044	-0.0014	0.0031	-0.0052	-0.0026	0.0016	7050	47.50163	18.910468	92431	M	Hungary_MN_LBK	Early European Farmers
I2739	0.0124	-0.0481	0.0358	-0.0022	0.0034	-0.003	0.0018	-0.0014	-0.0027	-0.0028	7158	46.208562	18.700047	393437	M	Hungary_MN_LBK	Early European Farmers
I0231	-0.0285	0.0432	-0.0294	-0.0048	0	0.0011	0.0039	-0.0016	0.0036	0.0003	4844	53.08561111	49.46591111	566490	M	Russia_Samara_EBA_Yamnaya	Steppe herders
I0357	-0.0271	0.0407	-0.0217	-0.0026	0.0084	0.0023	0.0033	-0.0035	0.005	0.0007	4942	53.64	50.655	280783	F	Russia_Samara_EBA_Yamnaya	Steppe herders
I0370	-0.0297	0.0442	-0.0234	-0.0023	0.0009	0.0018	-0.0031	-0.001	0.0033	0.0016	4850	51.27	58.18	356017	M	Russia_Samara_EBA_Yamnaya	Steppe herders
I0429	-0.0327	0.0444	-0.0319	-0.0046	-0.0023	-0.0015	-0.0003	0.0005	-0.0012	0.0036	5074	53.64	50.655	345313	M	Russia_Samara_EBA_Yamnaya	Steppe herders
I0438	-0.0298	0.0478	-0.023	-0.0041	0.0025	0.0019	0.0016	0.0002	0.0038	0.0076	4785	53.38	50.38	479856	M	Russia_Samara_EBA_Yamnaya	Steppe herders
I0439	-0.0253	0.0415	-0.0296	-0.0044	-0.0005	0.0039	0.0062	0.0004	0.0017	0.0013	5021	53.64	50.655	152340	M	Russia_Samara_EBA_Yamnaya	Steppe herders
